date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
12/7/1994,-0.5,-4.4,5.6,0,0,103,4,12.2,1025.6,360
12/8/1994,4.3,-2.1,10.8,0.5,0,192,6.8,22,1023.8,390
12/9/1994,7.2,3.5,9.9,15.5,0,203,13.7,58,1019.3,0
12/10/1994,7.4,5,8.8,1,0,244,7.9,46.1,1028.1,6
12/11/1994,10.7,7.2,12,0,0,255,25.9,64.4,1031.8,36
12/12/1994,9.2,8.4,10.7,0,0,246,17.6,46.4,1032,6
12/13/1994,8.4,7.4,10.5,2.6,0,243,20.9,44.6,1026.2,0
12/14/1994,2.4,0.8,8.2,1.7,0,276,17.6,48.2,1027.1,222
12/15/1994,-4.6,-6.1,1.3,0,10,79,4.3,22.7,1033.6,126
12/16/1994,0.2,-7,2.4,1.5,0,252,9.7,40.7,1031.9,234
12/17/1994,0.8,0.4,1.3,0,0,72,7.6,24.5,1032.8,0
12/18/1994,-1.1,-2.3,1,0,0,130,6.8,23,1023.8,0
12/19/1994,1.1,-3.6,2.5,3.1,0,76,3.2,9.4,1021.7,0
12/20/1994,0.5,0.1,1.7,10.3,0,357,5,13.3,1021.7,0
12/21/1994,0.1,-0.4,0.9,1.5,20,315,8.3,22.3,1022.5,0
12/22/1994,-1.4,-2.2,-0.4,0.4,20,33,14.8,27.7,1025.7,0
12/23/1994,-3.2,-4.1,-1.3,0,20,66,16.6,33.8,1033.8,114
12/24/1994,-3.6,-5.2,-2.7,0,20,64,14.8,33.5,1029,0
12/25/1994,-3.3,-3.8,-2.9,0,20,249,6.8,20.9,1025.9,0
12/26/1994,-1,-3.3,-0.3,0.6,20,235,9.4,33.1,1021,0
12/27/1994,7,-2.1,9.4,1.2,40,235,24.1,76,1010.4,18
12/28/1994,9.8,7.3,10.5,6.5,0,247,30.6,67,1014.2,0
12/29/1994,7.2,2.3,12.3,1.4,0,190,7.2,29.9,1013.9,234
12/30/1994,5.2,2.9,10.5,4.2,0,240,24.1,78.5,1004.1,0
12/31/1994,3.8,2.1,6.2,1.9,0,242,21.6,59.4,1001.5,126
1/1/1995,0.6,-1.3,4.6,4.3,0,260,21.6,64.1,1003.8,102
1/2/1995,-1.8,-2.9,0,0.8,20,257,27.7,70.2,1013,78
1/3/1995,-2.9,-4.1,-2,0.2,80,298,12.2,27.4,1030,24
1/4/1995,-10.3,-16,-2.7,0,90,51,4.7,13.7,1035.2,336
1/5/1995,-11.4,-14.3,-6.3,0.1,70,62,9.4,29.9,1031.2,114
1/6/1995,-10.3,-14.8,-7.9,0,70,116,5,19.1,1025.3,0
1/7/1995,-9.4,-17.3,-7.5,0,50,75,4,16.2,1036.5,0
1/8/1995,-6.2,-8,-4.7,0,50,77,6.5,20.2,1036.8,180
1/9/1995,-2.2,-7.5,0.2,3.1,50,221,10.4,38.2,1027.3,0
1/10/1995,1.8,0.1,2.9,8.8,80,258,31.3,72,1010.9,90
1/11/1995,0.2,-1.3,1.8,0.7,40,271,28.1,71.3,1006.4,204
1/12/1995,-1.6,-3,0.1,0.4,40,277,24.5,54.7,1017.9,12
1/13/1995,-3.9,-4.8,-2.7,0,70,274,14.8,35.3,1038.6,90
1/14/1995,-6.2,-13.8,-2.4,0,50,216,3.6,9.7,1037.6,456
1/15/1995,-1.4,-5,0.5,0,30,143,4.3,18,1034.5,0
1/16/1995,-6.2,-9.5,0.7,0,30,83,4.7,15.8,1032,456
1/17/1995,-7.8,-13.7,-2.2,0,30,70,5.8,22,1024.9,474
1/18/1995,-5.8,-11.2,-4.1,0,20,72,7.6,26.6,1016.2,144
1/19/1995,-3,-6.3,4.6,0.3,20,161,4.7,18.7,1022.8,156
1/20/1995,-3.2,-6.2,-1.5,0.2,20,83,8.3,22.7,1023.2,0
1/21/1995,-1,-3.2,4.7,3.1,20,128,4.3,18,1024.2,114
1/22/1995,8.1,-3.3,11.1,0.5,20,213,18.7,74.5,1008.3,0
1/23/1995,5.8,2.1,13,6.6,0,260,26.3,90.4,1006,18
1/24/1995,3.4,2.1,5.2,0.7,0,252,28.4,67,1014.1,102
1/25/1995,8,-0.1,11.2,9.9,20,222,29.2,85.7,1004.6,0
1/26/1995,8.2,3.5,13.5,4.5,0,233,23.8,105.8,1000.7,180
1/27/1995,-0.8,-2.8,5.6,2.3,0,259,27.7,104.8,1018.5,198
1/28/1995,6.6,-3.6,9.7,2.3,0,221,24.1,78.1,1006.5,108
1/29/1995,6.8,5.1,9,5.1,0,244,25.9,81.4,1007.8,6
1/30/1995,4,1.5,8.4,2.2,0,259,19.1,51.5,1010.2,30
1/31/1995,-0.6,-3.9,3.1,0,0,207,7.6,27.7,1031.3,528
2/1/1995,1.4,-3.2,9.7,0,0,144,5,16.2,1025.6,84
2/2/1995,4.5,-3.3,9,0.8,0,248,7.6,29.2,1028.1,54
2/3/1995,0.8,-1.5,4.7,0,0,78,7.6,20.9,1036.1,408
2/4/1995,3.3,-4.3,6.6,0,0,220,8.3,39.2,1030.6,30
2/5/1995,5.1,3.8,7.3,0.2,0,261,19.1,40,1030.3,0
2/6/1995,6.7,-0.4,8.9,0,0,241,16.2,43.6,1024.4,72
2/7/1995,8.4,0.9,14.7,0,0,247,15.8,51.1,1015.1,540
2/8/1995,7.9,1.2,11,1,0,260,17.3,58.3,1007.2,186
2/9/1995,3.5,0.3,8,5.9,0,292,15.1,38.5,1004.7,6
2/10/1995,2.8,-1.7,7.8,0,0,94,6.1,18.4,1011.2,132
2/11/1995,4.8,1.7,11.1,0.8,0,215,9.7,35.6,1013.1,192
2/12/1995,5,1,10.4,1.3,0,207,12.6,46.4,1019.3,180
2/13/1995,4.7,-3.2,12.4,0.3,0,101,6.1,20.2,1016.2,450
2/14/1995,4.7,1.9,8.5,0.5,0,234,13.3,53.6,1018,78
2/15/1995,7.2,-3.6,11.9,5.2,0,193,9.7,47.2,1014.7,24
2/16/1995,4.8,3.9,11.1,4.7,0,240,16.6,51.1,1018.3,24
2/17/1995,7.6,1.4,12.6,7,0,227,19.8,77.8,1011,156
2/18/1995,3.2,1.4,6.9,4.5,0,250,14.8,43.6,1018.3,18
2/19/1995,5.7,1.6,8.4,0,0,242,16.6,42.8,1024.2,336
2/20/1995,9,5.6,12,0,0,244,18.7,57.6,1024.3,102
2/21/1995,10.3,1.3,16.5,1.2,0,202,10.1,71.3,1018.5,450
2/22/1995,2.2,0.2,11.5,0.1,0,78,10.8,66.2,1026.1,450
2/23/1995,1.3,-1.4,4.2,0.9,0,225,10.1,45,1014.3,0
2/24/1995,2.1,-2,6.8,4.8,0,181,17.6,69.5,1000,108
2/25/1995,4.5,1.7,6.8,9.4,0,218,14.4,63,996.9,18
2/26/1995,2,-0.1,5.1,0.2,0,298,10.1,35.3,1003.4,6
2/27/1995,0.6,-0.7,4.1,0.1,10,263,12.6,33.1,1024.7,114
2/28/1995,3.3,-2.3,8.1,0,0,228,11.2,37.4,1029.7,0
3/1/1995,6.4,-2.2,12.4,0.4,0,170,4.7,19.1,1018.2,606
3/2/1995,4.4,1.1,9.2,0.1,0,226,12.2,45.4,1015.3,162
3/3/1995,2.5,-3.9,9.9,11.3,0,258,8.3,37.8,1007.2,228
3/4/1995,0.6,0,1.6,0.3,40,300,9.4,27.7,1011.6,0
3/5/1995,0.1,-4.2,4.3,1,10,157,7.9,29.9,1005.7,558
3/6/1995,2.8,0.1,6.5,0.6,0,248,16.6,61.9,1007.6,174
3/7/1995,-0.2,-3.5,4.8,0.2,0,231,10.4,37.1,1017.9,174
3/8/1995,2,-6,7.5,0,0,92,9.4,27.7,1011.6,456
3/9/1995,2.2,0.2,7.2,0,0,262,12.6,35.6,1022,294
3/10/1995,1.6,-4,8.3,0,0,78,16.2,41.4,1023.2,636
3/11/1995,2.2,-3.6,10.1,0,0,75,10.8,30.2,1022.6,624
3/12/1995,3.8,-2.7,10.8,0,0,70,11.9,36.4,1025.7,612
3/13/1995,3.2,-2,9.7,0,0,67,21.2,50,1023.6,444
3/14/1995,0.6,-0.4,3.1,2.3,0,4,7.9,24.1,1013.6,90
3/15/1995,3.4,-1.2,6.3,0.7,40,205,12.6,54,1004.5,0
3/16/1995,2.2,0,6.5,0,0,233,17.3,59,1011.8,354
3/17/1995,5.4,-3.4,11.5,4.4,0,204,16.6,67.7,1008.7,240
3/18/1995,6.7,5.3,10.9,10.1,0,255,22.3,72.7,1010.8,0
3/19/1995,4.6,1,10.7,17.2,0,260,24.5,76,1008.9,0
3/20/1995,1.4,0.2,4.5,1,30,265,19.8,54.4,1020.9,198
3/21/1995,0.8,-0.6,3,0.6,20,265,24.5,49.7,1030.9,84
3/22/1995,3,-0.1,6.1,0,0,276,12.6,30.2,1039.4,372
3/23/1995,3.8,1.6,10.8,0,0,229,9.4,24.8,1035,102
3/24/1995,7.5,-1.4,16.2,0,0,231,8.3,31.3,1024.7,564
3/25/1995,9.4,2.1,15.4,3.2,0,258,26.3,67,1018.6,396
3/26/1995,7.8,3.6,10.1,1.7,0,,28.4,65.2,1016.8,0
3/27/1995,3.6,-0.3,9.6,4.7,0,256,31.7,88.2,1001.8,0
3/28/1995,-1,-3.6,1.7,6.8,20,263,22,54.4,1011.5,294
3/29/1995,-0.5,-3,1.6,0.6,130,267,27.7,69.8,1006.5,186
3/30/1995,-0.6,-3.7,2.2,0,50,341,14,44.6,1031.9,552
3/31/1995,1.2,-3.6,4.9,2.8,0,248,13.7,38.2,1032.8,198
4/1/1995,5.1,0.3,6.9,6.2,0,257,27.4,51.5,1029.1,0
4/2/1995,10.9,6.6,15.3,0,0,260,26.6,58,1027.7,360
4/3/1995,12.9,2.6,20.6,0,0,241,13.7,43.2,1019.1,678
4/4/1995,12.9,7.4,19.2,0,0,274,18,52.2,1020,600
4/5/1995,10.9,5.2,16.8,0,0,87,6.5,22.3,1023.4,348
4/6/1995,11.8,6.5,15.7,0,0,258,15.8,46.4,1023.5,120
4/7/1995,12.3,8.8,15.1,0.9,0,259,20.5,53.3,1018.8,90
4/8/1995,4.1,2,13.2,1,0,297,29.2,63.7,1020.5,252
4/9/1995,2.3,-1.5,5.2,0,0,291,16.9,49.7,1025,288
4/10/1995,5.3,1,8.8,0,0,260,14,33.8,1021.6,60
4/11/1995,6.1,4.7,8,2.7,0,276,12.6,27.7,1024.5,0
4/12/1995,6.4,4.6,9.4,2,0,301,10.8,33.8,1025.2,24
4/13/1995,4.8,2.7,8.8,0,0,4,15.5,43.2,1028.8,216
4/14/1995,2,-1,5.6,6.6,0,359,8.6,36,1030.9,120
4/15/1995,3.2,1.6,4.5,15.3,0,250,11.9,36,1020.5,0
4/16/1995,4.6,1.5,8.3,1.5,0,244,10.8,36.4,1013.5,78
4/17/1995,6.8,2.4,9,0.4,0,252,25.2,61.9,1010.9,54
4/18/1995,10.3,7.8,13.4,1.1,0,249,23.8,69.1,1005,30
4/19/1995,11.2,6.4,16.9,4.2,0,148,13,41.8,1003.6,402
4/20/1995,4.9,3.3,10.6,0,0,326,13.3,40.7,1016,0
4/21/1995,11.5,1.2,16.9,0,0,75,14,38.5,1013.7,492
4/22/1995,16.3,8.7,23.7,0,0,120,15.8,50,1012.6,372
4/23/1995,15.8,8,22.8,0,0,119,13.7,40.7,1015.1,588
4/24/1995,16.1,6.3,23.9,0,0,88,17.6,48.6,1004.9,678
4/25/1995,12.4,10.7,16.3,0,0,66,19.4,40,995.9,84
4/26/1995,8.8,8,11.5,0,0,264,16.9,35.6,1000.3,0
4/27/1995,10,7.9,14.1,0.7,0,257,13.3,32.4,1006.2,90
4/28/1995,10.4,6.9,15.2,0.1,0,271,6.1,19.4,1014.6,138
4/29/1995,11.8,1.9,18.8,0.8,0,79,5.4,18.4,1017.3,402
4/30/1995,11.7,10.3,14.6,19.4,0,253,7.6,33.5,1021.9,48
5/1/1995,12,10.1,17.1,1.1,0,356,9.4,40.3,1024.6,114
5/2/1995,10.6,7.9,15.2,0,0,75,15.5,41.4,1029.3,726
5/3/1995,10.5,3.3,16.5,0,0,78,13.3,34.6,1030.3,816
5/4/1995,13.3,0.5,19.9,0,0,56,5,20.5,1027.2,762
5/5/1995,15.5,5.3,21.3,0,0,134,4.7,22.3,1024.2,780
5/6/1995,17,6.7,24.2,0,0,234,7.2,28.8,1018.3,708
5/7/1995,15.9,8.3,23.6,1.9,0,246,7.6,38.2,1017,720
5/8/1995,17.8,9.9,22.6,6,0,242,15.5,52.9,1013.6,504
5/9/1995,11.4,10,17.2,0,0,292,19.4,54,1015.6,468
5/10/1995,10,6.4,13.7,0,0,2,6.1,18.7,1014.9,126
5/11/1995,11.3,4.8,14.8,0,0,75,10.4,25.9,1006.6,342
5/12/1995,13,7.5,18.9,3.8,0,41,11.5,35.3,994.7,270
5/13/1995,8.3,7,12.7,34.5,0,296,20.5,42.1,998.1,0
5/14/1995,6.7,5.7,8.9,0,0,283,17.3,37.8,1019.9,42
5/15/1995,8.2,-0.1,13,0,0,108,6.8,22.7,1018.9,738
5/16/1995,11.6,0.9,16,0.7,0,84,3.6,28.8,1011.3,654
5/17/1995,14.2,10,18.2,0.3,0,237,19.4,68.4,1007.5,468
5/18/1995,12.5,10.1,16.5,1,0,219,11.2,62.3,1007.7,90
5/19/1995,8.2,6.7,12,0.3,0,290,10.4,36.4,1018.2,66
5/20/1995,7.4,5.5,12,2.1,0,265,8.6,26.6,1025,78
5/21/1995,10.1,3.1,14.1,0,0,220,5.4,19.1,1027.9,336
5/22/1995,10.9,3.1,15.9,0,0,102,8.3,27.7,1023.5,576
5/23/1995,14.5,2.7,21.4,0,0,64,5.8,26.6,1015.9,792
5/24/1995,16.9,6.1,23.5,0,0,115,4.7,22.7,1013.2,786
5/25/1995,18.1,8.7,24.8,0,0,94,7.2,28.1,1013.9,618
5/26/1995,18.2,12.4,21.7,0.4,0,285,11.5,39.2,1015.1,252
5/27/1995,15.9,14.2,20.3,0,0,265,14.8,41.8,1021.1,294
5/28/1995,17.8,6.6,23.5,0,0,98,5.4,23.4,1022.8,780
5/29/1995,20.5,9.4,26.7,10.1,0,301,11.2,35.6,1017.8,774
5/30/1995,16.6,13.3,19.5,0,0,291,8.3,30.2,1015.5,96
5/31/1995,14.9,12.9,19.2,10.7,0,351,9,37.1,1010.5,36
6/1/1995,11.9,10.3,14.1,71.1,0,283,15.5,40,1011,0
6/2/1995,10.2,8.5,13.2,3.6,0,237,12.6,54,1017.9,24
6/3/1995,12.7,8.5,18.7,0.1,0,102,4,46.4,1018.8,360
6/4/1995,13.2,6.1,16,0,0,238,8.3,30.2,1019.5,168
6/5/1995,12.6,5.4,17.4,19.8,0,252,7.9,30.2,1019,84
6/6/1995,12.4,10.6,13.7,42.2,0,280,11.5,29.2,1018.8,0
6/7/1995,14,11.8,18.1,0,0,276,9.4,29.5,1017.5,84
6/8/1995,14.6,10.5,19.7,6.3,0,268,7.6,22.3,1015.3,114
6/9/1995,9.3,8.2,12.2,3.4,0,289,10.1,29.5,1019.2,0
6/10/1995,12.6,2.3,16.9,2.7,0,70,6.1,22.7,1014.1,138
6/11/1995,11.4,9.8,13.9,6.3,0,282,10.8,28.4,1010.3,18
6/12/1995,11.6,9.2,14.1,0,0,331,6.1,17.6,1010.7,24
6/13/1995,11.7,9.7,17.7,27.6,0,271,7.9,29.5,1014,252
6/14/1995,10.6,9.4,12.6,2.4,0,245,10.4,24.5,1017.8,12
6/15/1995,13,8.5,18.4,1.6,0,251,6.1,29.5,1017.6,342
6/16/1995,13.7,10.1,17.7,1.1,0,238,11.5,43.9,1018.3,360
6/17/1995,15.7,9.6,21.7,3.2,0,231,11.5,38.9,1016.1,546
6/18/1995,14.2,11.7,17.9,0.8,0,228,10.4,46.1,1017.9,0
6/19/1995,17.4,13.6,21.9,0,0,233,5,17.6,1022.2,414
6/20/1995,19.9,9.6,25.7,0,0,79,6.5,27.7,1021.5,870
6/21/1995,20.9,12.8,24.5,0,0,254,12.2,42.8,1020.8,510
6/22/1995,14.3,11.8,20,0,0,321,16.2,40,1021.5,342
6/23/1995,11.1,9.1,14.6,3.6,0,321,9.4,31,1018.6,384
6/24/1995,12,6.8,15.2,3.9,0,31,6.8,24.1,1018.3,84
6/25/1995,13.8,11.2,15,3.7,0,267,12.6,31,1021.6,12
6/26/1995,16.9,13,21.9,0,0,309,10.4,29.2,1021.1,198
6/27/1995,18.4,12.9,22.9,0,0,119,8.3,29.5,1019.6,270
6/28/1995,18.7,13,23.7,0,0,48,10.1,29.9,1016.9,876
6/29/1995,19.2,10.4,24.9,0,0,56,6.5,28.8,1016.4,888
6/30/1995,21.7,12.1,28.2,0,0,219,4.3,17.6,1015.9,858
7/1/1995,23.3,12.7,30.1,0,0,231,5,28.1,1014.4,828
7/2/1995,20,17,27.1,5.6,0,195,6.5,49,1009.4,366
7/3/1995,17.8,14.1,21.1,2.3,0,232,9.7,33.5,1006.7,126
7/4/1995,17.5,14.6,22,0,0,268,15.1,44.6,1015.1,318
7/5/1995,17.8,13.6,22.7,0,0,304,6.1,27.4,1020.5,498
7/6/1995,17.6,9.7,23.3,0,0,32,4.3,24.8,1021.4,732
7/7/1995,19,9.4,25.2,0,0,83,6.8,26.6,1020.1,834
7/8/1995,20.8,10.8,28.8,0,0,80,6.5,23,1020.6,864
7/9/1995,23,13,30.1,0,0,72,5.4,19.4,1019.2,840
7/10/1995,24.6,14.5,30.7,0,0,103,5,22,1014.1,684
7/11/1995,21.3,15.1,30.5,36.6,0,122,8.6,72.7,1010.7,630
7/12/1995,20.7,16,25,0.4,0,195,6.5,26.6,1014.2,366
7/13/1995,23.2,15.6,28.4,0,0,158,4.7,24.5,1013.7,780
7/14/1995,21.6,16.7,28.6,13.1,0,227,10.4,46.4,1014.1,666
7/15/1995,17.5,15.6,23.9,12.2,0,232,5.8,54,1015.6,336
7/16/1995,17.7,13.1,24,0.6,0,243,11.9,51.1,1015.5,342
7/17/1995,20.2,14.6,24,0,0,256,6.1,29.5,1016.5,612
7/18/1995,20.8,16.1,24,0,0,256,10.8,35.6,1020.2,294
7/19/1995,21,18.3,26.3,0,0,268,9.7,27,1024.6,294
7/20/1995,22.4,12.4,28.9,0,0,95,6.1,21.6,1021.3,798
7/21/1995,25.7,14.4,32.8,0,0,137,3.2,16.9,1016.3,738
7/22/1995,23.7,18.6,33.7,6.2,0,220,7.6,63.4,1013.2,720
7/23/1995,15.3,14.4,19.7,0.5,0,295,12.6,39.6,1024.1,0
7/24/1995,17.3,14.3,21.8,0,0,58,10.8,24.8,1023.6,60
7/25/1995,19.1,9.2,26.1,0,0,85,7.6,33.5,1019.4,816
7/26/1995,21.8,12.8,28.6,0,0,82,7.9,25.9,1016.2,804
7/27/1995,21.4,15.7,29.4,12.2,0,2,10.1,45,1017.9,582
7/28/1995,18.8,16.2,24.2,5,0,238,7.9,32,1020.1,162
7/29/1995,19.4,13.6,23.9,0,0,104,6.8,28.1,1019,606
7/30/1995,20.2,14.3,26.4,0,0,74,13.3,43.2,1016,798
7/31/1995,21,12.3,28.2,0,0,74,11.2,41.4,1014,822
8/1/1995,22.3,12.7,29,0,0,62,4,20.5,1014.7,798
8/2/1995,20,14,26.8,0,0,35,6.8,36.7,1016.8,762
8/3/1995,18.9,10.6,25.8,0,0,62,5,22,1015.9,738
8/4/1995,20,9.8,27,0,0,88,4,26.6,1013.8,726
8/5/1995,20.6,10.4,27.4,0,0,92,5.4,23,1018,798
8/6/1995,21.4,11.2,28.5,0,0,87,4,17.6,1017.2,780
8/7/1995,20.8,14.7,25.1,0,0,253,8.6,23.4,1015.1,240
8/8/1995,16.5,14.8,19.7,6.7,0,323,10.8,31,1016.7,6
8/9/1995,15,13.8,17.2,0.5,0,67,12.6,38.2,1020.7,0
8/10/1995,16.6,8.9,23.6,0,0,85,8.6,31.7,1024.4,726
8/11/1995,18.8,8.2,27.2,0,0,76,9.7,35.3,1023.6,804
8/12/1995,20.2,9,27.5,0,0,109,7.2,26.3,1021.8,774
8/13/1995,21,13,26.5,1.8,0,203,6.8,36.4,1018.5,168
8/14/1995,17.8,16.5,22.4,5.9,0,268,8.3,28.8,1018.1,90
8/15/1995,17,14.8,22,0.1,0,342,7.9,22.7,1021.2,402
8/16/1995,14.2,10.6,16.9,7.5,0,248,6.8,22,1021.1,0
8/17/1995,15.2,11,20.9,0,0,76,12.6,38.9,1020.2,492
8/18/1995,18.7,10.1,25.4,0,0,75,14,42.1,1017.6,714
8/19/1995,19.5,11.9,25.6,0,0,65,9.7,38.2,1016.6,612
8/20/1995,17.2,10.6,21.2,0.1,0,115,4.7,22.7,1018.2,132
8/21/1995,17.6,14.4,21.4,2.9,0,134,4,21.2,1018.9,162
8/22/1995,19.7,13,26.2,0,0,84,11.5,36.7,1015.7,582
8/23/1995,19.4,12.8,27.8,7.1,0,205,7.2,31,1014,492
8/24/1995,19.6,15.6,24.9,15.7,0,228,8.3,31.3,1014.1,342
8/25/1995,17.9,15.7,20.4,8.3,0,247,10.4,38.2,1015,66
8/26/1995,16.6,14.5,20.1,0,0,265,16.9,52.2,1015.4,168
8/27/1995,15.5,13.4,19,19.7,0,251,13.7,78.8,1012.8,36
8/28/1995,9.8,8.4,14.5,12.7,0,276,18,56.9,1012.3,204
8/29/1995,10,8.7,11.8,9.2,0,275,24.1,50,1016.3,0
8/30/1995,9.6,7.9,15.1,4.4,0,283,14,36.4,1021.7,216
8/31/1995,9,7.9,12.7,12.2,0,256,11.9,32.8,1020.1,72
9/1/1995,10.4,8.1,11.7,19.7,0,255,27,55.8,1014.7,0
9/2/1995,11.6,10.4,13.1,0.1,0,256,14.4,44.6,1015.5,0
9/3/1995,11.6,8.4,18.6,3.1,0,239,11.2,63.7,1010.2,180
9/4/1995,10.6,8.2,14,0,0,252,17.6,50.8,1010.3,336
9/5/1995,11.5,2.6,17.9,0,0,147,3.2,15.8,1008.5,678
9/6/1995,12.9,7.6,19.7,0,0,209,4.3,17.3,1007.9,384
9/7/1995,14.8,6.8,23.7,0.7,0,104,10.8,85.3,1003.8,624
9/8/1995,15.6,11,21.6,0.3,0,211,11.2,58.7,1005.6,282
9/9/1995,13.1,11.5,17.1,3.9,0,250,16.2,50.4,1016.5,150
9/10/1995,12.8,4.4,19,0,0,112,5.8,22,1015.8,282
9/11/1995,15.8,5.8,22,0,0,236,5.4,31.3,1015.5,402
9/12/1995,15.7,7.6,21.9,0,0,60,6.8,34.2,1016.3,438
9/13/1995,15.3,12.2,17.2,1.2,0,290,10.1,43.9,1011.3,0
9/14/1995,13.2,11.9,15.3,0.7,0,259,10.4,31.7,1014.5,6
9/15/1995,13.6,11.4,18.5,0,0,255,8.6,26.3,1012.3,300
9/16/1995,12.5,4.6,19,1.1,0,119,5.4,20.5,1013.9,654
9/17/1995,13.4,11,19.4,0,0,131,5.8,21.6,1018.4,318
9/18/1995,14,7.7,20.1,0,0,81,11.5,28.4,1018.9,378
9/19/1995,13.8,10.2,18.1,0.3,0,76,13.3,33.1,1009,102
9/20/1995,12.4,8,16.8,5.5,0,242,15.1,48.2,1008.7,60
9/21/1995,10.4,9.4,12.4,1,0,275,14,33.5,1019,0
9/22/1995,10.6,5.9,15.6,0,0,257,5,21.2,1023.6,258
9/23/1995,11,6.7,16.2,0,0,259,5,19.4,1024.7,180
9/24/1995,12.4,4.3,18.3,0.3,0,236,4,17.3,1017.6,402
9/25/1995,12.8,9.5,17.9,0,0,234,9,34.6,1020.1,390
9/26/1995,11.6,9.9,16,0,0,242,9.4,30.6,1024.6,78
9/27/1995,13.9,7.9,20.1,12.1,0,241,18.7,68.4,1015.5,276
9/28/1995,8.7,6.5,13.6,0,0,269,18.4,59.4,1021.5,510
9/29/1995,6.7,3.9,11.7,0,0,252,13.3,46.8,1023.1,378
9/30/1995,8.2,2.1,11.9,0,0,245,13,36.4,1019.2,144
10/1/1995,10,7.1,11.5,1.7,0,243,12.2,34.6,1018.5,0
10/2/1995,14.1,10.3,19.9,0,0,205,7.2,24.5,1022.8,414
10/3/1995,15.1,5.2,22.3,0,0,198,4.3,24.1,1022.7,504
10/4/1995,15.4,10.3,22.6,0,0,98,5.8,21.6,1020.3,414
10/5/1995,14.8,9.4,20,0.1,0,65,7.2,18.7,1019,408
10/6/1995,13.4,11.2,17,0,0,65,6.5,22.7,1024.3,132
10/7/1995,14.2,10.4,20.7,0,0,198,3.6,22,1030.2,360
10/8/1995,13.4,8.1,21.2,0,0,74,5,21.2,1031.3,444
10/9/1995,14.1,7.9,21.5,0,0,66,6.5,20.9,1027,336
10/10/1995,13.1,8.1,17.6,0.1,0,135,5,15.1,1025.1,234
10/11/1995,12.3,11.1,13.6,0.3,0,280,3.2,11.9,1025.6,0
10/12/1995,11.9,11.4,13.1,0.3,0,109,2.5,10.8,1026.4,0
10/13/1995,11.9,10.9,13.4,0,0,47,5,19.8,1026.4,0
10/14/1995,11.9,10.9,13,0,0,67,5.8,14.4,1024.9,0
10/15/1995,9.4,6.2,14.4,0.1,0,116,2.9,11.9,1024.9,48
10/16/1995,9.8,5.6,11.9,0.1,0,94,5.8,19.4,1027.5,0
10/17/1995,10.4,9.5,11,0,0,88,6.1,17.3,1029.5,0
10/18/1995,13.9,6.6,20,1,0,244,5.4,24.8,1030.1,390
10/19/1995,13.8,12.3,17.6,0.1,0,259,7.6,22.7,1030.6,96
10/20/1995,9.8,5.9,12.5,0.5,0,268,10.4,29.9,1027.4,36
10/21/1995,6.3,4.1,9.3,0.4,0,1,9.4,23,1028.1,0
10/22/1995,4.6,1.2,11,0,0,90,10.8,35.6,1027.7,558
10/23/1995,6.3,-2,15.1,0,0,100,5,22.7,1029.1,480
10/24/1995,4,-2,13.2,0,0,89,4.7,19.1,1025.3,468
10/25/1995,8.1,-2.2,14.4,0,0,138,3.6,15.5,1026.4,366
10/26/1995,8.6,4.3,17.5,0,0,84,5.4,22.3,1025.7,474
10/27/1995,12.6,3.1,19.9,0.9,0,209,4.7,20.5,1021.6,372
10/28/1995,11.5,7.9,16.9,1.3,0,224,8.3,33.1,1020.2,162
10/29/1995,11.8,8.2,15.8,0.1,0,188,7.6,30.2,1015.6,24
10/30/1995,12.8,8.7,16.9,1.9,0,233,5,27.7,1020.5,198
10/31/1995,11.6,10.9,12.9,0,0,293,7.6,21.6,1026.6,48
11/1/1995,8.4,6.6,12.2,8.8,0,268,14.8,37.8,1016.7,138
11/2/1995,4.6,2.5,7.5,2.2,0,293,17.6,42.1,1015.3,114
11/3/1995,3.7,1.2,6.7,6,0,265,36,77.8,1010.1,0
11/4/1995,-0.7,-2.3,1.6,0.9,10,296,23.4,51.8,1026.3,60
11/5/1995,-2.3,-3.4,0.2,0,40,292,15.1,31.7,1037.2,42
11/6/1995,-1,-6,0.2,0,0,252,12.6,31.3,1034.4,0
11/7/1995,1.5,0.1,3.4,0.3,0,259,17.6,55.1,1028.6,0
11/8/1995,3,1.5,3.5,0.1,0,266,9,20.5,1025.5,0
11/9/1995,4.9,2.5,9.6,0,0,218,6.1,20.5,1021.2,216
11/10/1995,1.9,1.2,3.6,0,0,104,10.4,23.4,1019.5,0
11/11/1995,2.2,0.5,4.1,0,0,93,13.3,24.5,1019.2,0
11/12/1995,1.6,0.1,3.2,0,0,86,15.1,37.8,1020.1,0
11/13/1995,3.4,1.7,3.9,0.1,0,129,6.5,36.7,1020.5,0
11/14/1995,6.5,3.9,9.2,0,0,231,6.8,21.6,1018.1,0
11/15/1995,7.8,4.7,11.3,1.4,0,185,5,18,1010.4,66
11/16/1995,8.8,5.9,9.8,29,0,199,9,37.4,1003.3,0
11/17/1995,5.2,3.3,11.8,2.3,0,249,16.9,62.6,1004.6,114
11/18/1995,-0.2,-1,3.3,0.1,0,275,21.6,44.6,1023.5,186
11/19/1995,0.2,-1.5,1.7,3.1,10,251,31,64.8,1022.7,30
